Amazonas ; 68,2 ; 55,76 ; 73,31909032151493 ; -17,559090321514937
Antioquia ; 81,33 ; 83,38 ; 86,81608817359461 ; -3,4360881735946123
Arauca ; 58,82 ; 54,41 ; 64,15954672836605 ; -9,749546728366056
Atlantico ; 74,15 ; 70,4 ; 82,064773442621 ; -11,664773442620998
Bolivar ; 74,83 ; 82,5 ; 82,5 ; 0,0
Boyaca ; 78,97 ; 72,55 ; 84,4582779780703 ; -11,908277978070302
Caldas ; 90,75 ; 92,57 ; 95,97103403803678 ; -3,4010340380367836
Caqueta ; 66,7 ; 65,57 ; 71,60574824465536 ; -6,035748244655366
Casanare ; 75,85 ; 74,63 ; 80,97702236934312 ; -6,347022369343122
Cauca ; 72,34 ; 61,15 ; 77,5467062117809 ; -16,396706211780902
Cesar ; 74,24 ; 72,16 ; 81,57272358125509 ; -9,412723581255094
Choco ; 47,49 ; 51,23 ; 52,75572931186613 ; -1,5257293118661366
Cordoba ; 68,02 ; 65,12 ; 70,09536272453154 ; -4,975362724531536
Cundinamarca ; 91,75 ; 95,39 ; 97,1262939485503 ; -1,7362939485502977
Guainia ; 57,83 ; 59,99 ; 62,90739929173062 ; -2,917399291730618
Guajira ; 49,12 ; 61,4 ; 56,31113523324854 ; 5,088864766751456
Guaviare ; 71,26 ; 69,77 ; 76,28299661261312 ; -6,512996612613122
Huila ; 71,26 ; 73,57 ; 76,39064978715561 ; -2,8206497871556167
Magdalena ; 70,96 ; 68,21 ; 78,23465806428116 ; -10,02465806428117
Meta ; 82,48 ; 83,3 ; 87,51946550866207 ; -4,2194655086620685
Nariño ; 54,28 ; 70,14 ; 59,111779885090506 ; 11,028220114909494
Norte de Santander ; 69,28 ; 74,63 ; 75,55776022277617 ; -0,9277602227761719
Putumayo ; 46,33 ; 42,13 ; 51,35333116576042 ; -9,22333116576042
Quindio ; 79,06 ; 79,98 ; 84,11980587050463 ; -4,139805870504631
Risaralda ; 76,3 ; 75,47 ; 81,72950934582009 ; -6,259509345820092
San Andres y Providencia ; 69,15 ; 68,72 ; 69,4 ; -0,6800000000000068
Santander ; 69,89 ; 70,75 ; 76,49896999113923 ; -5,748969991139234
Sucre ; 67,95 ; 60,92 ; 60,92 ; 0,0
Tolima ; 79,25 ; 84,46 ; 84,16715429046523 ; 0,29284570953475964
Valle del Cauca ; 83,47 ; 71,61 ; 88,3737810060874 ; -16,7637810060874
Vaupes ; 57,44 ; 53,43 ; 62,398808617628504 ; -8,968808617628504
Vichada ; 61,29 ; 47,17 ; 66,21728610214299 ; -19,04728610214299
