Amazonas ; 68,2 ; 55,76 ; 55,76 ; 0,0
Antioquia ; 81,33 ; 83,38 ; 81,4890237685502 ; 1,8909762314497982
Arauca ; 58,82 ; 54,41 ; 55,81761084080932 ; -1,4076108408093262
Atlantico ; 74,15 ; 70,4 ; 79,31512800962894 ; -8,91512800962893
Bolivar ; 74,83 ; 82,5 ; 78,10019848961831 ; 4,3998015103816925
Boyaca ; 78,97 ; 72,55 ; 77,71058812818349 ; -5,160588128183491
Caldas ; 90,75 ; 92,57 ; 88,93092163105705 ; 3,639078368942947
Caqueta ; 66,7 ; 65,57 ; 59,509361503495406 ; 6,060638496504588
Casanare ; 75,85 ; 74,63 ; 72,50298523534336 ; 2,1270147646566357
Cauca ; 72,34 ; 61,15 ; 66,7890423769685 ; -5,639042376968497
Cesar ; 74,24 ; 72,16 ; 79,66862634391191 ; -7,508626343911914
Choco ; 47,49 ; 51,23 ; 45,99260735321301 ; 5,2373926467869865
Cordoba ; 68,02 ; 65,12 ; 70,31793823497082 ; -5,19793823497082
Cundinamarca ; 91,75 ; 95,39 ; 88,52505085790993 ; 6,864949142090069
Guainia ; 57,83 ; 59,99 ; 51,650863403063326 ; 8,339136596936676
Guajira ; 49,12 ; 61,4 ; 61,4 ; 0,0
Guaviare ; 71,26 ; 69,77 ; 65,18856261962472 ; 4,581437380375277
Huila ; 71,26 ; 73,57 ; 66,47275260095151 ; 7,097247399048484
Magdalena ; 70,96 ; 68,21 ; 77,73348821078977 ; -9,523488210789779
Meta ; 82,48 ; 83,3 ; 77,76743979604989 ; 5,532560203950112
Nariño ; 54,28 ; 70,14 ; 47,60876087851912 ; 22,53123912148088
Norte de Santander ; 69,28 ; 74,63 ; 71,13546441417222 ; 3,4945355858277765
Putumayo ; 46,33 ; 42,13 ; 38,451791189745755 ; 3,6782088102542474
Quindio ; 79,06 ; 79,98 ; 76,17043018135543 ; 3,809569818644576
Risaralda ; 76,3 ; 75,47 ; 74,26310486788189 ; 1,206895132118106
San Andres y Providencia ; 69,15 ; 68,72 ; 69,41000000000001 ; -0,6900000000000119
Santander ; 69,89 ; 70,75 ; 71,66678022888722 ; -0,9167802288872196
Sucre ; 67,95 ; 60,92 ; 70,85406836229457 ; -9,934068362294568
Tolima ; 79,25 ; 84,46 ; 75,68063664803752 ; 8,779363351962473
Valle del Cauca ; 83,47 ; 71,61 ; 80,32116428549126 ; -8,711164285491265
Vaupes ; 57,44 ; 53,43 ; 49,73219688154586 ; 3,6978031184541393
Vichada ; 61,29 ; 47,17 ; 56,615492378978125 ; -9,445492378978123
