Amazonas ; 68,2 ; 55,76 ; 65,92469127201954 ; -10,164691272019546
Antioquia ; 81,33 ; 83,38 ; 82,68443248314796 ; 0,6955675168520372
Arauca ; 58,82 ; 54,41 ; 58,42802595693243 ; -4,0180259569324335
Atlantico ; 74,15 ; 70,4 ; 75,1767282244036 ; -4,776728224403598
Bolivar ; 74,83 ; 82,5 ; 76,1842469617668 ; 6,315753038233197
Boyaca ; 78,97 ; 72,55 ; 79,50339811506674 ; -6,953398115066747
Caldas ; 90,75 ; 92,57 ; 91,4857540571528 ; 1,0842459428471898
Caqueta ; 66,7 ; 65,57 ; 65,29861153328989 ; 0,27138846671010697
Casanare ; 75,85 ; 74,63 ; 75,46841884099523 ; -0,8384188409952316
Cauca ; 72,34 ; 61,15 ; 71,86897181905084 ; -10,718971819050843
Cesar ; 74,24 ; 72,16 ; 75,18920029973442 ; -3,029200299734427
Choco ; 47,49 ; 51,23 ; 51,23 ; 0,0
Cordoba ; 68,02 ; 65,12 ; 69,57594907443838 ; -4,455949074438379
Cundinamarca ; 91,75 ; 95,39 ; 91,85096057682273 ; 3,5390394231772717
Guainia ; 57,83 ; 59,99 ; 55,7869343434734 ; 4,203065656526604
Guajira ; 49,12 ; 61,4 ; 50,154692292109935 ; 11,245307707890063
Guaviare ; 71,26 ; 69,77 ; 69,23755943374901 ; 0,5324405662509832
Huila ; 71,26 ; 73,57 ; 71,08577719369256 ; 2,4842228063074288
Magdalena ; 70,96 ; 68,21 ; 72,26121694450369 ; -4,051216944503693
Meta ; 82,48 ; 83,3 ; 81,37914860573744 ; 1,9208513942625558
Nariño ; 54,28 ; 70,14 ; 53,64239047437516 ; 16,49760952562484
Norte de Santander ; 69,28 ; 74,63 ; 70,24285609978739 ; 4,387143900212607
Putumayo ; 46,33 ; 42,13 ; 45,02616627468386 ; -2,896166274683857
Quindio ; 79,06 ; 79,98 ; 80,18366825248856 ; -0,2036682524885549
Risaralda ; 76,3 ; 75,47 ; 78,19932835965564 ; -2,7293283596556392
San Andres y Providencia ; 69,15 ; 68,72 ; 69,52000000000001 ; -0,8000000000000114
Santander ; 69,89 ; 70,75 ; 70,83682679190066 ; -0,08682679190066267
Sucre ; 67,95 ; 60,92 ; 69,4300980181026 ; -8,510098018102596
Tolima ; 79,25 ; 84,46 ; 79,9521315458307 ; 4,507868454169298
Valle del Cauca ; 83,47 ; 71,61 ; 85,04081999540514 ; -13,430819995405145
Vaupes ; 57,44 ; 53,43 ; 53,43 ; 0,0
Vichada ; 61,29 ; 47,17 ; 60,0140174361775 ; -12,844017436177495
