Amazonas ; 68,2 ; 55,76 ; 84,4 ; -28,640000000000008
Antioquia ; 81,33 ; 83,38 ; 97,36 ; -13,980000000000004
Arauca ; 58,82 ; 54,41 ; 74,85000000000001 ; -20,440000000000012
Atlantico ; 74,15 ; 70,4 ; 90,36 ; -19,959999999999994
Bolivar ; 74,83 ; 82,5 ; 82,5 ; 0,0
Boyaca ; 78,97 ; 72,55 ; 95,13 ; -22,58
Caldas ; 90,75 ; 92,57 ; 106,82 ; -14,25
Caqueta ; 66,7 ; 65,57 ; 82,58 ; -17,010000000000005
Casanare ; 75,85 ; 74,63 ; 91,72999999999999 ; -17,099999999999994
Cauca ; 72,34 ; 61,15 ; 88,27 ; -27,119999999999997
Cesar ; 74,24 ; 72,16 ; 90,11999999999999 ; -17,959999999999994
Choco ; 47,49 ; 51,23 ; 63,68 ; -12,450000000000003
Cordoba ; 68,02 ; 65,12 ; 84,22 ; -19,099999999999994
Cundinamarca ; 91,75 ; 95,39 ; 107,79 ; -12,400000000000006
Guainia ; 57,83 ; 59,99 ; 73,97 ; -13,979999999999997
Guajira ; 49,12 ; 61,4 ; 65,11999999999999 ; -3,7199999999999918
Guaviare ; 71,26 ; 69,77 ; 87,24000000000001 ; -17,470000000000013
Huila ; 71,26 ; 73,57 ; 87,36 ; -13,790000000000006
Magdalena ; 70,96 ; 68,21 ; 87,07 ; -18,86
Meta ; 82,48 ; 83,3 ; 98,38000000000001 ; -15,080000000000013
Nariño ; 54,28 ; 70,14 ; 70,43 ; -0,29000000000000625
Norte de Santander ; 69,28 ; 74,63 ; 85,31 ; -10,680000000000007
Putumayo ; 46,33 ; 42,13 ; 62,58 ; -20,449999999999996
Quindio ; 79,06 ; 79,98 ; 95,07000000000001 ; -15,090000000000003
Risaralda ; 76,3 ; 75,47 ; 92,3 ; -16,83
San Andres y Providencia ; 69,15 ; 68,72 ; 69,47 ; -0,75
Santander ; 69,89 ; 70,75 ; 85,87 ; -15,120000000000005
Sucre ; 67,95 ; 60,92 ; 60,92 ; 0,0
Tolima ; 79,25 ; 84,46 ; 95,44 ; -10,980000000000004
Valle del Cauca ; 83,47 ; 71,61 ; 99,38 ; -27,769999999999996
Vaupes ; 57,44 ; 53,43 ; 73,38 ; -19,949999999999996
Vichada ; 61,29 ; 47,17 ; 77,45 ; -30,28
