Amazonas ; 68,2 ; 55,76 ; 66,12469127201955 ; -10,364691272019549
Antioquia ; 81,33 ; 83,38 ; 83,10443248314796 ; 0,2755675168520355
Arauca ; 58,82 ; 54,41 ; 58,38802595693243 ; -3,9780259569324343
Atlantico ; 74,15 ; 70,4 ; 75,4767282244036 ; -5,076728224403595
Bolivar ; 74,83 ; 82,5 ; 76,1742469617668 ; 6,325753038233202
Boyaca ; 78,97 ; 72,55 ; 79,49339811506674 ; -6,943398115066742
Caldas ; 90,75 ; 92,57 ; 91,4857540571528 ; 1,0842459428471898
Caqueta ; 66,7 ; 65,57 ; 65,07861153328989 ; 0,49138846671010583
Casanare ; 75,85 ; 74,63 ; 75,24841884099523 ; -0,6184188409952327
Cauca ; 72,34 ; 61,15 ; 72,26897181905085 ; -11,118971819050849
Cesar ; 74,24 ; 72,16 ; 75,43920029973442 ; -3,279200299734427
Choco ; 47,49 ; 51,23 ; 51,23 ; 0,0
Cordoba ; 68,02 ; 65,12 ; 69,17594907443838 ; -4,055949074438374
Cundinamarca ; 91,75 ; 95,39 ; 91,77096057682272 ; 3,619039423177284
Guainia ; 57,83 ; 59,99 ; 55,446934343473394 ; 4,543065656526608
Guajira ; 49,12 ; 61,4 ; 50,48469229210994 ; 10,915307707890058
Guaviare ; 71,26 ; 69,77 ; 69,197559433749 ; 0,5724405662509895
Huila ; 71,26 ; 73,57 ; 70,99577719369256 ; 2,574222806307432
Magdalena ; 70,96 ; 68,21 ; 72,0512169445037 ; -3,8412169445036994
Meta ; 82,48 ; 83,3 ; 81,73914860573744 ; 1,5608513942625564
Nariño ; 54,28 ; 70,14 ; 53,42239047437516 ; 16,717609525624837
Norte de Santander ; 69,28 ; 74,63 ; 70,24285609978739 ; 4,387143900212607
Putumayo ; 46,33 ; 42,13 ; 45,286166274683865 ; -3,156166274683862
Quindio ; 79,06 ; 79,98 ; 80,56366825248855 ; -0,5836682524885504
Risaralda ; 76,3 ; 75,47 ; 77,72932835965564 ; -2,2593283596556404
San Andres y Providencia ; 69,15 ; 68,72 ; 69,33000000000001 ; -0,6100000000000136
Santander ; 69,89 ; 70,75 ; 70,75682679190066 ; -0,006826791900664375
Sucre ; 67,95 ; 60,92 ; 69,35009801810259 ; -8,430098018102584
Tolima ; 79,25 ; 84,46 ; 79,89213154583071 ; 4,567868454169286
Valle del Cauca ; 83,47 ; 71,61 ; 84,97081999540514 ; -13,360819995405137
Vaupes ; 57,44 ; 53,43 ; 53,43 ; 0,0
Vichada ; 61,29 ; 47,17 ; 60,1840174361775 ; -13,014017436177497
