Amazonas ; 68,2 ; 55,76 ; 66,68418562520576 ; -10,924185625205759
Antioquia ; 81,33 ; 83,38 ; 77,10133011287564 ; 6,278669887124352
Arauca ; 58,82 ; 54,41 ; 49,27308945132229 ; 5,1369105486777045
Atlantico ; 74,15 ; 70,4 ; 69,37199988383638 ; 1,028000116163625
Bolivar ; 74,83 ; 82,5 ; 70,30536426023724 ; 12,19463573976276
Boyaca ; 78,97 ; 72,55 ; 73,11378543385185 ; -0,563785433851848
Caldas ; 90,75 ; 92,57 ; 86,80515832682521 ; 5,764841673174786
Caqueta ; 66,7 ; 65,57 ; 64,2776235468819 ; 1,292376453118095
Casanare ; 75,85 ; 74,63 ; 67,09894517648665 ; 7,531054823513344
Cauca ; 72,34 ; 61,15 ; 73,8157918591491 ; -12,665791859149103
Cesar ; 74,24 ; 72,16 ; 69,45779572884072 ; 2,7022042711592746
Choco ; 47,49 ; 51,23 ; 44,614602064067356 ; 6,615397935932641
Cordoba ; 68,02 ; 65,12 ; 63,67811024216965 ; 1,441889757830353
Cundinamarca ; 91,75 ; 95,39 ; 87,62752053862135 ; 7,762479461378646
Guainia ; 57,83 ; 59,99 ; 49,273894037250905 ; 10,716105962749097
Guajira ; 49,12 ; 61,4 ; 44,544990465334664 ; 16,855009534665335
Guaviare ; 71,26 ; 69,77 ; 64,13276777562685 ; 5,63723222437315
Huila ; 71,26 ; 73,57 ; 68,57802125078099 ; 4,991978749219001
Magdalena ; 70,96 ; 68,21 ; 66,26503758456225 ; 1,9449624154377432
Meta ; 82,48 ; 83,3 ; 75,58081304806629 ; 7,7191869519337075
Nariño ; 54,28 ; 70,14 ; 70,22 ; -0,0799999999999983
Norte de Santander ; 69,28 ; 74,63 ; 63,929423730208235 ; 10,70057626979176
Putumayo ; 46,33 ; 42,13 ; 49,73690025780918 ; -7,60690025780918
Quindio ; 79,06 ; 79,98 ; 76,70424685593552 ; 3,275753144064481
Risaralda ; 76,3 ; 75,47 ; 73,46994711361096 ; 2,0000528863890423
San Andres y Providencia ; 69,15 ; 68,72 ; 69,28 ; -0,5600000000000023
Santander ; 69,89 ; 70,75 ; 64,95353985320274 ; 5,7964601467972585
Sucre ; 67,95 ; 60,92 ; 63,33173725120346 ; -2,411737251203455
Tolima ; 79,25 ; 84,46 ; 76,7149666826293 ; 7,745033317370698
Valle del Cauca ; 83,47 ; 71,61 ; 81,83791091507844 ; -10,22791091507844
Vaupes ; 57,44 ; 53,43 ; 52,17711774624135 ; 1,2528822537586493
Vichada ; 61,29 ; 47,17 ; 47,17 ; 0,0
